Case Number,Case Subtype,Case File Date,Claim Amount,Case Status,Next Hearing Desc,Next Hearing Date,Disposition Desc,Disposition Date,Judgment Text,Judgment Date,Judgment Amount,Attorney Fees,Court Costs,Pre-Judg Int Rate,Post-Judg Int Rate,PATT,DATT,JFP,JFD
231200006942,Eviction,01/06/2023,945.13,Disposed,Eviction Docket,02/01/2023,Trial or Hearing by Judge (OCA),02/01/2023,Final Judgment,02/01/2023,1419.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200007016,Eviction,01/06/2023,1104.03,Dismissed,Eviction Docket,02/08/2023,Non-suited or Dismissed by Plaintiff (OCA),02/07/2023,,,,,,,,0,0,,
231200007019,Eviction,01/06/2023,2805.0,Disposed,Eviction Docket,02/21/2023,Trial or Hearing by Judge (OCA),02/21/2023,Final Judgment,02/21/2023,0.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200007021,Eviction,01/06/2023,0.0,Disposed,Eviction Docket,03/02/2023,All Other Dispositions (OCA),03/02/2023,,,,,,,,0,0,,
231200007025,Small Claims,01/05/2023,3584.85,Disposed,Judge Trial,10/19/2023,Default Judgment (OCA),10/19/2023,Default Judgment,10/19/2023,2584.85,0.0,54.0,0.0,8.5,1,0,0.0,0.0
231200007028,Eviction,01/06/2023,1598.0,Disposed,Eviction Docket,02/01/2023,Default Judgment (OCA),02/01/2023,Default Judgment,02/01/2023,2281.33,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200007029,Small Claims,01/06/2023,20000.0,Dismissed,Intent to Dismiss for Want of Prosecution,09/08/2023,Dismissed for Want of Prosecution (OCA),09/08/2023,,,,,,,,1,0,,
231200007030,Small Claims,01/06/2023,1282.59,Disposed,,,Agreed Judgment (OCA),02/28/2023,Agreed Judgment,02/28/2023,1282.59,0.0,134.0,0.0,,1,0,0.0,0.0
231200007035,Eviction,01/06/2023,4836.0,Appeal,Eviction Docket,02/01/2023,Trial or Hearing by Judge (OCA),02/01/2023,Final Judgment,02/01/2023,4836.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200007036,Debt Claim,01/06/2023,5623.59,Disposed,Dismissal Docket,11/03/2023,All Other Dispositions (OCA),11/10/2023,,,,,,,,1,1,,
231200007037,Eviction,01/05/2023,2058.0,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,3638.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200007040,Debt Claim,01/06/2023,6975.0,Disposed,Judge Trial,12/11/2023,Trial or Hearing by Judge (OCA),12/11/2023,,,,,,,,1,0,,
231200007042,Eviction,01/06/2023,38970.0,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,5891.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200007045,Debt Claim,01/06/2023,2539.39,Dismissed,Intent to Dismiss for Want of Prosecution,06/14/2024,Dismissed for Want of Prosecution (OCA),06/14/2024,,,,,,,,1,0,,
231200007046,Debt Claim,01/06/2023,3620.94,Dismissed,Intent to Dismiss for Want of Prosecution,05/17/2024,Non-suited or Dismissed by Plaintiff (OCA),05/16/2024,,,,,,,,1,0,,
231200007048,Debt Claim,01/06/2023,1157.0,Dismissed,Judge Trial,08/05/2024,Non-suited or Dismissed by Plaintiff (OCA),08/05/2024,,,,,,,,1,1,,
231200007049,Debt Claim,01/06/2023,2398.31,Disposed,Dismissal Docket,10/06/2023,All Other Dispositions (OCA),10/19/2023,,,,,,,,1,0,,
231200007051,Debt Claim,01/06/2023,777.4,Disposed,Judge Trial,07/18/2024,Default Judgment (OCA),07/18/2024,Default Judgment,07/18/2024,777.4,0.0,142.06,0.0,,1,0,0.0,0.0
231200007054,Debt Claim,01/06/2023,649.85,Disposed,,,All Other Dispositions (OCA),03/22/2023,,,,,,,,1,0,,
231200007055,Debt Claim,01/06/2023,708.72,Disposed,Judge Trial,07/18/2024,Default Judgment (OCA),07/18/2024,Default Judgment,07/18/2024,708.72,0.0,142.06,0.0,,1,0,0.0,0.0
231200007056,Debt Claim,01/06/2023,1335.44,Active,,,,,,,,,,,,1,1,,
231200007057,Debt Claim,01/06/2023,6132.63,Disposed,,,Agreed Judgment (OCA),08/14/2023,Agreed Judgment,08/14/2023,6132.63,0.0,119.0,0.0,8.25,1,1,0.0,0.0
231200007058,Eviction,01/05/2023,2031.66,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,3221.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200007062,Eviction,01/05/2023,1846.55,Dismissed,Eviction Docket,02/08/2023,Non-suited or Dismissed by Plaintiff (OCA),02/07/2023,,,,,,,,0,0,,
231200007063,Eviction,01/06/2023,2431.0,Appeal,Eviction Docket,03/02/2023,Appeal Filed,03/07/2023,Final Judgment,03/02/2023,4464.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200007074,Eviction,01/06/2023,1572.0,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),01/12/2023,,,,,,,,0,0,,
231200007085,Eviction,01/06/2023,2235.0,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,3379.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200007090,Eviction,01/06/2023,2308.0,Appeal,Eviction Docket,02/01/2023,Appeal Filed,02/09/2023,Default Judgment,02/01/2023,3462.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200007093,Eviction,01/05/2023,1858.56,Appeal,Eviction Docket,02/01/2023,Appeal Filed,02/06/2023,Final Judgment,02/01/2023,2510.28,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200007094,Eviction,01/06/2023,2400.0,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,3628.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200007116,Eviction,01/06/2023,6000.0,Dismissed,Eviction Docket,02/15/2023,Non-suited or Dismissed by Plaintiff (OCA),02/13/2023,,,,,,,,0,0,,
231200008770,Eviction,01/09/2023,2898.0,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,3674.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200008898,Cruelly Treated Animal,01/09/2023,,Disposed,Judge Trial,01/09/2023,Trial or Hearing by Judge (OCA),01/09/2023,,,,,,,,0,0,,
231200008920,Cruelly Treated Animal,01/09/2023,,Disposed,Judge Trial,01/09/2023,Trial or Hearing by Judge (OCA),01/09/2023,,,,,,,,0,0,,
231200009172,Small Claims,01/09/2023,4592.22,Disposed,Judge Trial,10/19/2023,Trial or Hearing by Judge (OCA),10/19/2023,Final Judgment,10/19/2023,1200.0,0.0,279.0,0.0,8.5,0,0,0.0,0.0
231200009197,Eviction,01/09/2023,3345.0,Disposed,Eviction Docket,02/01/2023,All Other Dispositions (OCA),02/01/2023,,,,,,,,0,0,,
231200009202,Eviction,01/09/2023,2622.5,Disposed,Eviction Docket,02/15/2023,All Other Dispositions (OCA),02/15/2023,,,,,,,,0,0,,
231200009208,Eviction,01/09/2023,5245.0,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Final Judgment,02/15/2023,0.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200009210,Eviction,01/09/2023,6245.0,Disposed,Eviction Docket,02/01/2023,Trial or Hearing by Judge (OCA),02/01/2023,Final Judgment,02/01/2023,8024.87,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200009215,Eviction,01/09/2023,7728.0,Disposed,Eviction Docket,02/01/2023,All Other Dispositions (OCA),02/01/2023,,,,,,,,0,0,,
231200009247,Eviction,01/06/2023,3397.85,Dismissed,Eviction Docket,02/08/2023,Non-suited or Dismissed by Plaintiff (OCA),02/07/2023,,,,,,,,0,0,,
231200009260,Debt Claim,01/06/2023,10946.27,Dismissed,Intent to Dismiss for Want of Prosecution,06/14/2024,Dismissed for Want of Prosecution (OCA),06/14/2024,,,,,,,,1,0,,
231200009269,Debt Claim,01/06/2023,2651.09,Dismissed,Intent to Dismiss for Want of Prosecution,06/14/2024,Dismissed for Want of Prosecution (OCA),06/14/2024,,,,,,,,1,0,,
231200009271,Debt Claim,01/06/2023,10435.28,Active,,,,,,,,,,,,1,0,,
231200009279,Debt Claim,01/06/2023,4810.22,Active,Judge Compliance,09/25/2024,,,,,,,,,,1,0,,
231200009285,Debt Claim,01/06/2023,3080.78,Disposed,Dismissal Docket,11/03/2023,All Other Dispositions (OCA),11/10/2023,,,,,,,,1,0,,
231200009299,Debt Claim,01/06/2023,2491.67,Active,Judge Trial,10/31/2024,,,,,,,,,,1,0,,
231200009302,Debt Claim,01/06/2023,2746.7,Disposed,Dismissal Docket,11/03/2023,All Other Dispositions (OCA),11/10/2023,,,,,,,,1,0,,
231200009304,Debt Claim,01/09/2023,2468.6,Active,Judge Trial,12/05/2024,,,,,,,,,,1,0,,
231200009305,Debt Claim,01/09/2023,1637.83,Disposed,,,All Other Dispositions (OCA),03/02/2023,,,,,,,,1,0,,
231200009321,Debt Claim,01/09/2023,2016.51,Disposed,Judge Trial,07/18/2024,Default Judgment (OCA),07/18/2024,Default Judgment,07/18/2024,2016.51,0.0,142.06,0.0,,1,0,0.0,0.0
231200009322,Debt Claim,01/09/2023,3479.78,Active,,,,,,,,,,,,1,0,,
231200009324,Debt Claim,01/09/2023,1582.56,Disposed,Judge Trial,07/18/2024,Default Judgment (OCA),07/18/2024,Default Judgment,07/18/2024,1582.56,0.0,142.06,0.0,,1,0,0.0,0.0
231200009329,Debt Claim,01/09/2023,1266.06,Dismissed,Intent to Dismiss for Want of Prosecution,06/14/2024,Dismissed for Want of Prosecution (OCA),06/14/2024,,,,,,,,1,0,,
231200009333,Debt Claim,01/09/2023,710.09,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),01/31/2023,,,,,,,,1,0,,
231200009336,Debt Claim,01/09/2023,1137.68,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),02/03/2023,,,,,,,,1,0,,
231200009338,Debt Claim,01/09/2023,1758.09,Disposed,Judge Trial,07/18/2024,Default Judgment (OCA),07/18/2024,Default Judgment,07/18/2024,1758.09,0.0,142.06,0.0,,1,0,0.0,0.0
231200009341,Debt Claim,01/09/2023,3055.68,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),02/03/2023,,,,,,,,1,0,,
231200009343,Debt Claim,01/09/2023,581.97,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),02/03/2023,,,,,,,,1,0,,
231200009344,Debt Claim,01/09/2023,1255.98,Active,Intent to Dismiss for Want of Prosecution,08/23/2024,,,,,,,,,,1,1,,
231200009346,Debt Claim,01/09/2023,2797.59,Active,Judge Trial,09/23/2024,,,,,,,,,,1,1,,
231200009348,Debt Claim,01/09/2023,7006.67,Disposed,,,Agreed Judgment (OCA),06/26/2023,Agreed Judgment,07/14/2023,4506.67,0.0,119.0,0.0,7.5,1,0,0.0,0.0
231200009534,Small Claims,01/09/2023,10194.77,Disposed,Default Docket,09/06/2023,Default Judgment (OCA),09/06/2023,Default Judgment,09/06/2023,10194.77,0.0,357.76,0.0,8.25,1,0,0.0,0.0
231200009538,Debt Claim,01/09/2023,890.99,Dismissed,Intent to Dismiss for Want of Prosecution,06/14/2024,Dismissed for Want of Prosecution (OCA),06/14/2024,,,,,,,,1,0,,
231200009540,Debt Claim,01/09/2023,932.36,Dismissed,Dismissal Docket,10/06/2023,Non-suited or Dismissed by Plaintiff (OCA),11/03/2023,,,,,,,,1,0,,
231200009637,Eviction,01/09/2023,3756.9,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,4447.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200009693,Small Claims,01/09/2023,6712.5,Disposed,Default Docket,07/17/2024,Default Judgment (OCA),07/17/2024,Default Judgment,07/17/2024,6712.5,0.0,150.0,0.0,8.5,1,0,0.0,0.0
231200009700,Small Claims,01/09/2023,3000.0,Disposed,Dismissal Docket,11/10/2023,All Other Dispositions (OCA),12/21/2023,,,,,,,,1,0,,
231200009740,Eviction,01/09/2023,1758.0,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,2228.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200009805,Eviction,01/09/2023,4066.0,Disposed,Eviction Docket,03/02/2023,All Other Dispositions (OCA),03/02/2023,,,,,,,,0,0,,
231200010386,Eviction,01/10/2023,9800.0,Dismissed,Eviction Docket,02/01/2023,Non-suited or Dismissed by Plaintiff (OCA),01/27/2023,,,,,,,,0,0,,
231200010456,Eviction,01/10/2023,5495.75,Disposed,Eviction Docket,02/01/2023,Trial or Hearing by Judge (OCA),02/01/2023,Final Judgment,02/01/2023,7244.16,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200010457,Eviction,01/09/2023,0.0,Dismissed,Eviction Docket,02/15/2023,Non-suited or Dismissed by Plaintiff (OCA),02/15/2023,,,,,,,,1,0,,
231200010460,Eviction,01/10/2023,3647.0,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,0.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200010464,Eviction,01/10/2023,3044.22,Dismissed,Eviction Docket,02/15/2023,Non-suited or Dismissed by Plaintiff (OCA),02/06/2023,,,,,,,,1,0,,
231200010465,Eviction,01/10/2023,2498.0,Disposed,Eviction Docket,02/15/2023,All Other Dispositions (OCA),02/15/2023,,,,,,,,0,0,,
231200010483,Eviction,01/10/2023,2023.96,Disposed,Eviction Docket,02/01/2023,Trial or Hearing by Judge (OCA),02/01/2023,Final Judgment,02/01/2023,4249.9,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200010627,Eviction,01/10/2023,2551.82,Dismissed,Eviction Docket,03/02/2023,Default Judgment (OCA),03/02/2023,,,,,,,,1,1,,
231200010630,Small Claims,01/09/2023,20000.0,Active,Jury Trial,01/15/2025,,,,,,,,,,0,1,,
231200010655,Eviction,01/10/2023,1590.0,Disposed,Eviction Docket,02/01/2023,Default Judgment (OCA),02/01/2023,Default Judgment,02/01/2023,1733.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200010788,Debt Claim,01/09/2023,1769.77,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),06/29/2023,,,,,,,,1,0,,
231200010790,Debt Claim,01/10/2023,587.23,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),02/03/2023,,,,,,,,1,0,,
231200010799,Debt Claim,01/10/2023,2813.44,Active,Judge Trial,12/05/2024,,,,,,,,,,1,0,,
231200010807,Debt Claim,01/10/2023,1888.4,Dismissed,Intent to Dismiss for Want of Prosecution,06/14/2024,Dismissed for Want of Prosecution (OCA),06/14/2024,,,,,,,,1,0,,
231200010821,Debt Claim,01/10/2023,1618.13,Active,Intent to Dismiss for Want of Prosecution,06/14/2024,,,,,,,,,,1,0,,
231200010925,Eviction,01/10/2023,1807.0,Disposed,Eviction Docket,02/01/2023,All Other Dispositions (OCA),02/01/2023,,,,,,,,0,0,,
231200011011,Eviction,01/10/2023,5400.0,Appeal,Eviction Docket,02/21/2023,Appeal Filed,02/28/2023,Default Judgment,02/21/2023,7000.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200011122,Eviction,01/10/2023,2590.46,Dismissed,Eviction Docket,02/01/2023,Non-suited or Dismissed by Plaintiff (OCA),02/01/2023,,,,,,,,1,0,,
231200011196,Eviction,01/10/2023,2770.0,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,4155.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200011201,Eviction,01/10/2023,2182.0,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,3273.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200011202,Eviction,01/10/2023,1400.0,Dismissed,Eviction Docket,02/14/2023,Non-suited or Dismissed by Plaintiff (OCA),02/06/2023,,,,,,,,0,0,,
231200011205,Eviction,01/10/2023,1394.0,Disposed,Eviction Docket,02/01/2023,All Other Dispositions (OCA),02/01/2023,,,,,,,,0,0,,
231200011208,Eviction,01/10/2023,2182.0,Disposed,,,All Other Dispositions Except Dismissal (OCA),01/10/2023,,,,,,,,0,0,,
231200011209,Eviction,01/10/2023,1530.0,Dismissed,Intent to Dismiss for Want of Prosecution,02/15/2023,Non-suited or Dismissed by Plaintiff (OCA),01/19/2023,,,,,,,,0,0,,
231200012353,Eviction,01/11/2023,4880.0,Dismissed,Eviction Docket,02/15/2023,Non-suited or Dismissed by Plaintiff (OCA),02/09/2023,,,,,,,,0,0,,
231200012398,Eviction,01/11/2023,2403.28,Dismissed,Eviction Docket,02/15/2023,Non-suited or Dismissed by Plaintiff (OCA),02/01/2023,,,,,,,,0,0,,
231200012450,Eviction,01/11/2023,2688.0,Dismissed,Eviction Docket,02/15/2023,Non-suited or Dismissed by Plaintiff (OCA),02/14/2023,,,,,,,,0,0,,
231200012459,Eviction,01/11/2023,3214.75,Disposed,Eviction Docket,02/01/2023,Default Judgment (OCA),02/01/2023,Default Judgment,02/01/2023,3078.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200012564,Eviction,01/11/2023,1240.0,Disposed,Eviction Docket,02/15/2023,All Other Dispositions (OCA),02/15/2023,,,,,,,,0,0,,
231200012576,Eviction,01/11/2023,1325.0,Dismissed,Eviction Docket,02/01/2023,Non-suited or Dismissed by Plaintiff (OCA),01/27/2023,,,,,,,,0,0,,
231200012604,Eviction,01/11/2023,650.0,Dismissed,Eviction Docket,02/08/2023,Non-suited or Dismissed by Plaintiff (OCA),02/02/2023,,,,,,,,0,0,,
231200012625,Eviction,01/11/2023,948.49,Disposed,Eviction Docket,02/08/2023,Default Judgment (OCA),02/08/2023,Default Judgment,02/08/2023,1260.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200012647,Eviction,01/11/2023,1040.0,Dismissed,Eviction Docket,02/21/2023,Non-suited or Dismissed by Plaintiff (OCA),02/08/2023,,,,,,,,0,0,,
231200012672,Eviction,01/11/2023,401.55,Dismissed,Eviction Docket,02/21/2023,Non-suited or Dismissed by Plaintiff (OCA),02/08/2023,,,,,,,,0,0,,
231200012700,Eviction,01/11/2023,558.0,Disposed,Eviction Docket,02/01/2023,Trial or Hearing by Judge (OCA),02/01/2023,Final Judgment,02/01/2023,1633.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200012709,Eviction,01/11/2023,1375.0,Disposed,Eviction Docket,02/01/2023,All Other Dispositions (OCA),02/01/2023,,,,,,,,0,0,,
231200012713,Eviction,01/10/2023,2866.0,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,3633.0,0.0,129.0,0.0,7.5,0,0,0.0,0.0
231200012717,Eviction,01/11/2023,315.0,Disposed,Eviction Docket,02/01/2023,All Other Dispositions (OCA),02/01/2023,,,,,,,,0,0,,
231200012771,Eviction,01/11/2023,1350.0,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),01/13/2023,,,,,,,,0,0,,
231200012786,Eviction,01/11/2023,1470.0,Dismissed,Intent to Dismiss for Want of Prosecution,02/15/2023,Non-suited or Dismissed by Plaintiff (OCA),01/27/2023,,,,,,,,0,0,,
231200012795,Eviction,01/11/2023,1630.0,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),01/13/2023,,,,,,,,0,0,,
231200012798,Eviction,01/11/2023,1520.0,Disposed,Eviction Docket,02/01/2023,All Other Dispositions (OCA),02/01/2023,,,,,,,,0,0,,
231200012804,Eviction,01/11/2023,402.6,Dismissed,Intent to Dismiss for Want of Prosecution,02/15/2023,Non-suited or Dismissed by Plaintiff (OCA),02/01/2023,,,,,,,,0,0,,
231200012814,Eviction,01/11/2023,337.09,Dismissed,Eviction Docket,02/08/2023,All Other Dispositions (OCA),02/08/2023,,,,,,,,0,0,,
231200012819,Eviction,01/11/2023,1350.0,Dismissed,Intent to Dismiss for Want of Prosecution,02/15/2023,Non-suited or Dismissed by Plaintiff (OCA),02/15/2023,,,,,,,,0,0,,
231200012857,Eviction,01/10/2023,6060.0,Disposed,Eviction Docket,03/16/2023,Trial or Hearing by Judge (OCA),03/16/2023,Final Judgment,03/16/2023,7897.0,1000.0,129.0,0.0,7.75,1,1,0.0,0.0
231200012912,Eviction,01/11/2023,4814.0,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,6714.0,140.0,129.0,0.0,7.5,1,0,0.0,0.0
231200012917,Eviction,01/11/2023,4497.0,Dismissed,Intent to Dismiss for Want of Prosecution,02/21/2023,Non-suited or Dismissed by Plaintiff (OCA),02/21/2023,,,,,,,,1,0,,
231200012921,Small Claims,01/10/2023,13868.19,Disposed,,,Agreed Judgment (OCA),02/16/2023,Agreed Judgment,02/16/2023,9879.01,0.0,54.0,0.0,,1,0,0.0,0.0
231200012925,Small Claims,01/11/2023,582.69,Disposed,Default Docket,07/27/2023,Default Judgment (OCA),07/27/2023,Default Judgment,07/27/2023,582.69,0.0,134.0,25.95,8.25,1,0,0.0,0.0
231200012930,Small Claims,01/11/2023,9671.58,Disposed,,,All Other Dispositions (OCA),06/14/2023,,,,,,,,0,0,,
231200012954,Debt Claim,01/11/2023,3572.57,Dismissed,Intent to Dismiss for Want of Prosecution,06/14/2024,Dismissed for Want of Prosecution (OCA),06/14/2024,,,,,,,,1,0,,
231200012958,Debt Claim,01/11/2023,5773.0,Active,Intent to Dismiss for Want of Prosecution,05/17/2024,,,,,,,,,,1,0,,
231200012963,Debt Claim,01/11/2023,5773.0,Active,Judge Trial,07/27/2023,,,,,,,,,,1,0,,
231200012968,Debt Claim,01/11/2023,1908.44,Dismissed,Dismissal Docket,11/03/2023,Non-suited or Dismissed by Plaintiff (OCA),11/10/2023,,,,,,,,1,0,,
231200012971,Debt Claim,01/10/2023,704.36,Dismissed,Intent to Dismiss for Want of Prosecution,06/14/2024,Dismissed for Want of Prosecution (OCA),06/14/2024,,,,,,,,1,0,,
231200012972,Debt Claim,01/10/2023,1242.92,Dismissed,Intent to Dismiss for Want of Prosecution,06/14/2024,Dismissed for Want of Prosecution (OCA),06/14/2024,,,,,,,,1,0,,
231200012975,Debt Claim,01/10/2023,781.17,Dismissed,Dismissal Docket,09/29/2023,Non-suited or Dismissed by Plaintiff (OCA),10/30/2023,,,,,,,,1,0,,
231200012979,Debt Claim,01/10/2023,2703.66,Dismissed,Dismissal Docket,09/29/2023,Non-suited or Dismissed by Plaintiff (OCA),10/30/2023,,,,,,,,1,0,,
231200012985,Debt Claim,01/10/2023,4563.78,Dismissed,Dismissal Docket,10/06/2023,Non-suited or Dismissed by Plaintiff (OCA),11/03/2023,,,,,,,,1,0,,
231200012996,Debt Claim,01/10/2023,4034.73,Dismissed,Dismissal Docket,11/03/2023,Non-suited or Dismissed by Plaintiff (OCA),11/10/2023,,,,,,,,1,0,,
231200013001,Debt Claim,01/10/2023,8992.5,Active,Judge Trial,09/23/2024,,,,,,,,,,1,1,,
231200013015,Debt Claim,01/10/2023,3817.13,Disposed,Judge Trial,06/24/2024,Default Judgment (OCA),06/24/2024,Default Judgment,06/24/2024,3817.13,0.0,131.0,0.0,7.75,1,0,0.0,0.0
231200013023,Debt Claim,01/11/2023,11515.67,Disposed,Judge Trial,08/15/2024,Default Judgment (OCA),08/15/2024,Default Judgment,08/15/2024,11416.62,0.0,132.0,0.0,,1,0,0.0,0.0
231200013025,Debt Claim,01/11/2023,4814.55,Disposed,,,Agreed Judgment (OCA),08/14/2023,Agreed Judgment,08/14/2023,4814.55,0.0,54.0,0.0,,1,1,0.0,0.0
231200013029,Debt Claim,01/11/2023,5283.9,Active,Judge Trial,10/14/2024,,,,,,,,,,1,1,,
231200013037,Debt Claim,01/11/2023,1983.06,Dismissed,Dismissal Docket,09/29/2023,Non-suited or Dismissed by Plaintiff (OCA),10/30/2023,,,,,,,,1,0,,
231200013038,Debt Claim,01/11/2023,2733.71,Dismissed,Intent to Dismiss for Want of Prosecution,06/14/2024,Dismissed for Want of Prosecution (OCA),06/14/2024,,,,,,,,1,0,,
231200013040,Debt Claim,01/11/2023,1369.2,Dismissed,Judge Trial,08/05/2024,Non-suited or Dismissed by Plaintiff (OCA),08/05/2024,,,,,,,,1,0,,
231200013041,Debt Claim,01/11/2023,1936.46,Disposed,Intent to Dismiss for Want of Prosecution,05/26/2023,Agreed Judgment (OCA),05/12/2023,Agreed Judgment,05/12/2023,1936.46,0.0,142.06,0.0,,1,0,0.0,0.0
231200013043,Debt Claim,01/11/2023,645.07,Dismissed,Judge Trial,08/05/2024,Non-suited or Dismissed by Plaintiff (OCA),08/05/2024,,,,,,,,1,0,,
231200013044,Debt Claim,01/11/2023,4564.66,Active,Judge Trial,09/26/2024,,,,,,,,,,1,0,,
231200013047,Debt Claim,01/11/2023,2658.82,Active,Judge Trial,11/21/2024,,,,,,,,,,1,0,,
231200013050,Debt Claim,01/11/2023,1390.43,Dismissed,Dismissal Docket,11/17/2023,Non-suited or Dismissed by Plaintiff (OCA),04/13/2024,,,,,,,,1,0,,
231200013052,Debt Claim,01/11/2023,2562.98,Dismissed,Dismissal Docket,11/17/2023,Non-suited or Dismissed by Plaintiff (OCA),04/13/2024,,,,,,,,1,0,,
231200013057,Debt Claim,01/11/2023,2934.93,Disposed,,,All Other Dispositions (OCA),03/02/2023,,,,,,,,1,0,,
231200013058,Debt Claim,01/11/2023,1465.06,Disposed,,,All Other Dispositions (OCA),03/02/2023,,,,,,,,1,0,,
231200013061,Debt Claim,01/11/2023,1162.32,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),03/10/2024,,,,,,,,1,0,,
231200013064,Debt Claim,01/11/2023,1561.23,Active,Judge Trial,12/05/2024,,,,,,,,,,1,0,,
231200013065,Debt Claim,01/11/2023,1820.94,Active,Judge Trial,09/12/2024,,,,,,,,,,1,0,,
231200013067,Debt Claim,01/11/2023,1173.1,Active,Judge Trial,10/03/2024,,,,,,,,,,1,0,,
231200013068,Debt Claim,01/11/2023,1014.08,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),03/22/2023,,,,,,,,1,0,,
