Case Number,JP Court ID,Citation Number,Filed Date,Offense Code,Offense Description,Statutory Cite 1,Statutory Cite 2,Arresting Agency Code,Arresting Agency Name,Officer Code,Officer Name,Plea Code,Plea Date,Disposition Code,Disposition Date,Judgment Date,Def Date of Birth,Def SPN Number,Def SPN Pointer,Def Gender,Def Race,Total Fines Assessed,Total Fines Due,Total Costs Assessed,Total Costs Due,Balance Due,Total Paid,Last Bond Set Date,Last Bond Posted Date,Last Bond Amount,Next Hearing Desc,Next Hearing Date,Next Hearing Time,Last Open Warr Type,Last Open Warr Date,court_number,case_type,Age At Filing,Minor,Cost Assessed,Fines Paid,Warrant Issued,DEF_ID
233100169414,"Precinct 3, Place 1",03-EE20031109,2023-05-05,540097,Fail To Maintain Financial Responsibility,601.191,,3.0,Harris County Constable Precinct 3,C30566,"Gomez, Jose",G,12/20/2024,CON,12/20/2024,12/20/2024,2005-12-01,3262719.0,,M ,B,175.0,0.0,246.2,0.0,0.0,0.0,10/08/2024,,200.0,JP Centralized Jail Docket,12/20/2024,21:00,Capias Warrant,10/08/2024,JP 3-1,CRCIT,17.0,1,1,0,1,ryWh20051201
233100169415,"Precinct 3, Place 1",03-EE20031109,2023-05-05,820837,Backing In Not Safely,545.415,,3.0,Harris County Constable Precinct 3,C30566,"Gomez, Jose",G,12/20/2024,CON,12/20/2024,12/20/2024,2005-12-01,3262719.0,,M ,B,25.0,0.0,252.7,0.0,0.0,0.0,10/08/2024,,200.0,JP Centralized Jail Docket,12/20/2024,21:00,Capias Warrant,10/08/2024,JP 3-1,CRCIT,17.0,1,1,0,1,ryWh20051201
233100180025,"Precinct 3, Place 1",03-EE20031285,2023-05-15,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,3.0,Harris County Constable Precinct 3,C30568,"Tamez, Alberto",NC,08/04/2023,CON,10/26/2023,10/26/2023,2005-06-01,,,M ,W,46.0,46.0,272.5,272.5,318.5,0.0,,,,Non Payment Show Cause,11/30/2023,11:00,Capias Pro Fine,05/07/2024,JP 3-1,CRCIT,17.0,1,1,0,1,anSa20050601
233100185100,"Precinct 3, Place 1",03-EE20031338,2023-05-18,820112,No Driver's License,521.021,,3.0,Harris County Constable Precinct 3,C30572,"Ramirez, Luis",,,,,,2005-09-01,,,F ,W,98.0,98.0,199.7,199.7,297.7,0.0,11/20/2024,,200.0,Non Appearance Show Cause,12/01/2023,10:00,Arrest Warrant,12/09/2024,JP 3-1,CRCIT,17.0,1,1,0,1,saRa20050901
233100185101,"Precinct 3, Place 1",03-EE20031338,2023-05-18,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,3.0,Harris County Constable Precinct 3,C30572,"Ramirez, Luis",,,,,,2005-09-01,,,F ,W,65.0,65.0,258.7,258.7,323.7,0.0,11/20/2024,,200.0,Non Appearance Show Cause,12/01/2023,10:00,Arrest Warrant,12/09/2024,JP 3-1,CRCIT,17.0,1,1,0,1,saRa20050901
233100204652,"Precinct 3, Place 1",03-00002431,2023-06-01,820108,Expired Registration,502.407,,3.0,Harris County Constable Precinct 3,C30093,"Miranda, Richard",,,,,,2005-08-01,3162875.0,,M ,W,18.0,18.0,175.7,175.7,193.7,0.0,11/12/2024,,200.0,Non Appearance Show Cause,01/19/2024,10:00,Arrest Warrant,12/16/2024,JP 3-1,CRCIT,17.0,1,1,0,1,onKoAi20050801
233100204653,"Precinct 3, Place 1",03-00002431,2023-06-01,540097,Fail To Maintain Financial Responsibility,601.191,,3.0,Harris County Constable Precinct 3,C30093,"Miranda, Richard",,,,,,2005-08-01,3162875.0,,M ,W,253.0,253.0,246.2,246.2,499.2,0.0,11/12/2024,,200.0,Non Appearance Show Cause,01/19/2024,10:00,Arrest Warrant,12/16/2024,JP 3-1,CRCIT,17.0,1,1,0,1,onKoAi20050801
233100234704,"Precinct 3, Place 1",03-EE20032121,2023-06-23,540097,Fail To Maintain Financial Responsibility,601.191,,3.0,Harris County Constable Precinct 3,C30572,"Ramirez, Luis",,,DIS,11/15/2024,11/15/2024,2005-10-01,3188364.0,,F ,B,0.0,0.0,0.0,0.0,0.0,0.0,07/25/2024,,200.0,Non Appearance Show Cause,10/13/2023,10:00,Arrest Warrant,08/28/2024,JP 3-1,CRCIT,17.0,1,0,0,1,dyYo20051001
233100234705,"Precinct 3, Place 1",03-EE20032121,2023-06-23,820833,"Fail To Signal Lane Change,Turn, Parked Position",545.104(a),,3.0,Harris County Constable Precinct 3,C30572,"Ramirez, Luis",,,DIS,11/15/2024,11/15/2024,2005-10-01,3188364.0,,F ,B,0.0,0.0,0.0,0.0,0.0,0.0,07/25/2024,,200.0,Non Appearance Show Cause,10/13/2023,10:00,Arrest Warrant,08/28/2024,JP 3-1,CRCIT,17.0,1,0,0,1,dyYo20051001
233100271244,"Precinct 3, Place 1",00-EE20213055,2023-07-24,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,0.0,Harris County Sheriff's Office,S29403,"Jessup, David B",NC,09/08/2023,CON,09/08/2023,09/08/2023,2006-01-01,,,M ,B,66.0,66.0,278.5,278.5,344.5,0.0,,,,Non Payment Show Cause,11/09/2023,11:00,Capias Pro Fine,04/15/2024,JP 3-1,CRCIT,17.0,1,1,0,1,arMa20060101
233100271286,"Precinct 3, Place 1",03-EE20032614,2023-07-24,820841,Unsafe Speed,545.351,,3.0,Harris County Constable Precinct 3,C30481,"Kelly, Christopher",,,,,,2005-08-01,,,M ,W,45.0,45.0,267.7,267.7,312.7,0.0,11/21/2024,,200.0,Non Appearance Show Cause,12/01/2023,10:00,Arrest Warrant,12/10/2024,JP 3-1,CRCIT,17.0,1,1,0,1,anRi20050801
233100271287,"Precinct 3, Place 1",03-EE20032614,2023-07-24,820112,No Driver's License,521.021,,3.0,Harris County Constable Precinct 3,C30481,"Kelly, Christopher",,,,,,2005-08-01,,,M ,W,98.0,98.0,199.7,199.7,297.7,0.0,11/21/2024,,200.0,Non Appearance Show Cause,12/01/2023,10:00,Arrest Warrant,12/10/2024,JP 3-1,CRCIT,17.0,1,1,0,1,anRi20050801
233100271288,"Precinct 3, Place 1",03-EE20032614,2023-07-24,820497,Fail To Stop Designated Point/Stop Sign,544.003,,3.0,Harris County Constable Precinct 3,C30481,"Kelly, Christopher",,,,,,2005-08-01,,,M ,W,110.0,110.0,272.2,272.2,382.2,0.0,11/21/2024,,200.0,Non Appearance Show Cause,12/01/2023,10:00,Arrest Warrant,12/10/2024,JP 3-1,CRCIT,17.0,1,1,0,1,anRi20050801
233100284291,"Precinct 3, Place 1",00-EE20214367,2023-08-02,820112,No Driver's License,521.021,,0.0,Harris County Sheriff's Office,S00694,"Balthazar, Vergil",,,,,,2006-01-01,,,F ,B,98.0,98.0,199.7,199.7,297.7,0.0,11/13/2024,,200.0,Non Appearance Show Cause,01/05/2024,10:00,Arrest Warrant,01/02/2025,JP 3-1,CRCIT,17.0,1,1,0,1,eyCo20060101
233100381203,"Precinct 3, Place 1",00-EE20219440,2023-10-17,821561,Theft Under $100,31.03,,0.0,Harris County Sheriff's Office,S28117,"Rodriguez, Fabiola",,,,,,2006-04-01,,,M ,W,483.0,483.0,315.2,315.2,798.2,0.0,11/13/2024,,200.0,Non Appearance Show Cause,01/19/2024,10:00,Arrest Warrant,12/26/2024,JP 3-1,CRCIT,17.0,1,1,0,1,inCa20060401
243100032280,"Precinct 3, Place 1",03-EE20036385,2024-01-27,820112,No Driver's License,521.021,,3.0,Harris County Constable Precinct 3,C30913,"Grant, Drevion",NC,04/05/2024,CON,04/05/2024,04/05/2024,2006-07-01,,,F ,W,98.0,98.0,203.6,151.6,249.6,52.0,,,,Non Payment Show Cause,06/20/2024,11:00,Capias Pro Fine,12/04/2024,JP 3-1,CRCIT,17.0,1,1,1,1,liBo20060701
233100049247,"Precinct 3, Place 1",,2023-02-06,531108,Disorderly Conduct-Affraying,42.01(a)(6),,,,,,NC,03/17/2023,CON,08/03/2023,08/03/2023,2005-11-01,3177313.0,,M ,B,24.0,0.0,190.5,0.0,0.0,0.0,,,,JP Centralized Jail Docket,11/20/2024,21:00,Capias Pro Fine,02/13/2024,JP 3-1,CRCOM,17.0,1,1,0,1,nnJe20051101
233100090826,"Precinct 3, Place 1",,2023-03-07,531108,Disorderly Conduct-Affraying,42.01(a)(6),,,,,,NC,05/05/2023,CON,10/19/2023,10/19/2023,2005-09-01,,,M ,W,104.0,100.0,195.5,114.5,214.5,85.0,,,,Non Payment Show Cause,11/30/2023,11:00,Capias Pro Fine,05/07/2024,JP 3-1,CRCOM,17.0,1,1,1,1,roFr20050901
233100106008,"Precinct 3, Place 1",,2023-03-17,531108,Disorderly Conduct-Affraying,42.01(a)(6),,,,,,NC,08/09/2024,DIS,08/12/2024,08/12/2024,2005-08-01,,,M ,B,0.0,0.0,297.7,0.0,0.0,297.7,03/06/2024,,200.0,Non Appearance Show Cause,06/16/2023,10:00,Arrest Warrant,07/17/2024,JP 3-1,CRCOM,17.0,1,1,1,1,aeTrJa20050801
233100152017,"Precinct 3, Place 1",,2023-04-21,531108,Disorderly Conduct-Affraying,42.01(a)(6),,,,,,G,05/26/2023,CON,08/22/2023,08/22/2023,2006-02-01,,,M ,B,19.0,19.0,195.5,195.5,214.5,0.0,,,,Non Payment Show Cause,09/28/2023,11:00,Capias Pro Fine,03/05/2024,JP 3-1,CRCOM,17.0,1,1,0,1,onWi20060201
233100326544,"Precinct 3, Place 1",,2023-09-05,531108,Disorderly Conduct-Affraying,42.01(a)(6),,,,,,NC,10/06/2023,CON,03/14/2024,03/14/2024,2005-10-01,,,F ,B,100.0,100.0,114.5,114.5,214.5,0.0,,,,Non Payment Show Cause,04/11/2024,11:00,Capias Pro Fine,09/18/2024,JP 3-1,CRCOM,17.0,1,1,0,1,raAl20051001
233200175559,"Precinct 3, Place 2",03-EE20031208,2023-05-10,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,3.0,Harris County Constable Precinct 3,C30857,"Villarreal, Erika",NC,03/26/2024,CON,03/26/2024,03/26/2024,2005-11-01,,,M ,W,85.0,0.0,199.0,0.0,0.0,284.0,10/06/2023,,200.0,Non Appearance Show Cause,07/17/2023,10:30,Arrest Warrant,10/06/2023,JP 3-2,CRCIT,17.0,1,1,1,1,enDe20051101
233200175560,"Precinct 3, Place 2",03-EE20031208,2023-05-10,540097,Fail To Maintain Financial Responsibility,601.191,,3.0,Harris County Constable Precinct 3,C30857,"Villarreal, Erika",NC,03/26/2024,CON,03/26/2024,03/26/2024,2005-11-01,,,M ,W,253.0,0.0,146.0,0.0,0.0,399.0,10/06/2023,,500.0,Non Appearance Show Cause,07/17/2023,10:30,Arrest Warrant,10/06/2023,JP 3-2,CRCIT,17.0,1,1,1,1,enDe20051101
234100000649,"Precinct 4, Place 1",04-EE20241601,2023-01-03,820813,Obscured License Plate,502.409,,4.0,Harris County Constable Precinct 4,C40969,"Lopez, Luis",,,,,,2005-12-01,,,M ,W,18.0,18.0,175.7,175.7,193.7,0.0,06/22/2023,,200.0,Non Appearance Show Cause,03/21/2023,10:00,Arrest Warrant,06/22/2023,JP 4-1,CRCIT,17.0,1,1,0,1,elMa20051201
234100000650,"Precinct 4, Place 1",04-EE20241601,2023-01-03,820289,Fail or Refusal to Pay Toll,284.070,TN 284.0701,4.0,Harris County Constable Precinct 4,C40969,"Lopez, Luis",,,,,,2005-12-01,,,M ,W,83.0,83.0,195.2,195.2,278.2,0.0,06/22/2023,,200.0,Non Appearance Show Cause,03/21/2023,10:00,Arrest Warrant,06/22/2023,JP 4-1,CRCIT,17.0,1,1,0,1,elMa20051201
234100000651,"Precinct 4, Place 1",04-EE20241601,2023-01-03,820112,No Driver's License,521.021,,4.0,Harris County Constable Precinct 4,C40969,"Lopez, Luis",,,,,,2005-12-01,,,M ,W,98.0,98.0,199.7,199.7,297.7,0.0,06/22/2023,,200.0,Non Appearance Show Cause,03/21/2023,10:00,Arrest Warrant,06/22/2023,JP 4-1,CRCIT,17.0,1,1,0,1,elMa20051201
234100002270,"Precinct 4, Place 1",TX6HC00XUP6D,2023-01-03,820104,SPEEDING-10% OR MORE ABOVE POSTED SPEED (#),545.355,,10.0,Texas Department of Public Safety,12985 ,"Feliciano, Alberto",NC,03/21/2023,CON,08/29/2023,08/29/2023,2005-07-01,,,M ,B,200.0,200.0,318.7,318.7,518.7,0.0,,,,Non Payment Show Cause,11/03/2023,14:00,Capias Pro Fine,02/09/2024,JP 4-1,CRCIT,17.0,1,1,0,1,ckCu20050701
234100002867,"Precinct 4, Place 1",00-EE20186597,2023-01-03,821561,Theft Under $100,31.03,,0.0,Harris County Sheriff's Office,S28884,"Blendermann, Caleb",NC,06/08/2023,DIS,10/27/2023,10/27/2023,2005-05-01,,,F ,W,0.0,0.0,150.0,0.0,0.0,150.0,04/27/2023,,500.0,Jury Trial,04/13/2023,08:00,Arrest Warrant,04/27/2023,JP 4-1,CRCIT,17.0,1,1,1,1,kaOl20050501
234100004786,"Precinct 4, Place 1",TX6HFH0DPSME,2023-01-05,820112,NO DRIVER LICENSE WHEN UNLICENSED-NOT CDL,521.021,,10.0,Texas Department of Public Safety,15447,"Fonteneaux, Arthur M",,,,,,2005-11-01,,,F ,S,98.0,98.0,199.7,199.7,297.7,0.0,07/06/2023,,200.0,Non Appearance Show Cause,03/28/2023,14:30,Arrest Warrant,07/06/2023,JP 4-1,CRCIT,17.0,1,1,0,1,teHe20051101
234100004787,"Precinct 4, Place 1",TX6HFH0DPSME,2023-01-05,540097,FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY (#),601.191,,10.0,Texas Department of Public Safety,15447,"Fonteneaux, Arthur M",,,,,,2005-11-01,,,F ,S,253.0,253.0,246.2,246.2,499.2,0.0,07/06/2023,,500.0,Non Appearance Show Cause,03/28/2023,14:30,Arrest Warrant,07/06/2023,JP 4-1,CRCIT,17.0,1,1,0,1,teHe20051101
234100005346,"Precinct 4, Place 1",04-EE20241694,2023-01-05,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,4.0,Harris County Constable Precinct 4,C41459,"Lopez, Anthony",NC,02/01/2023,CON,06/05/2023,06/05/2023,2005-03-01,,,M ,B,200.0,0.0,318.7,0.0,0.0,518.7,,,,Non Payment Show Cause,08/18/2023,14:00,Alias Capias Pro Fine,04/19/2024,JP 4-1,CRCIT,17.0,1,1,1,1,kyDa20050301
234100007446,"Precinct 4, Place 1",04-EE20242179,2023-01-07,540097,Fail To Maintain Financial Responsibility,601.191,,4.0,Harris County Constable Precinct 4,C41022,"Munoz, Michael",NC,03/15/2023,CON,07/03/2023,07/03/2023,2005-08-01,,,M ,B,350.0,350.0,294.8,294.8,644.8,0.0,,,,Non Payment Show Cause,09/08/2023,14:00,Capias Pro Fine,12/19/2023,JP 4-1,CRCIT,17.0,1,1,0,1,ilMi20050801
234100012618,"Precinct 4, Place 1",04-EE20241675,2023-01-11,821356,Operate Motor Vehicle With Unauthorized Temporary Tag,503.067(b),TN 503.94,4.0,Harris County Constable Precinct 4,C41559,"Salazar, Matthew",NG,01/25/2023,DIS,07/20/2023,07/20/2023,2005-04-01,,,F ,B,0.0,0.0,0.0,0.0,0.0,0.0,04/03/2023,06/14/2023,500.0,Jury Trial,07/20/2023,09:30,Arrest Warrant,04/03/2023,JP 4-1,CRCIT,17.0,1,0,0,1,laNe20050401
234100012619,"Precinct 4, Place 1",04-EE20241675,2023-01-11,820112,No Driver's License,521.021,,4.0,Harris County Constable Precinct 4,C41559,"Salazar, Matthew",NG,01/25/2023,DIS,07/20/2023,07/20/2023,2005-04-01,,,F ,B,0.0,0.0,0.0,0.0,0.0,0.0,04/03/2023,06/14/2023,200.0,Jury Trial,07/20/2023,09:30,Arrest Warrant,04/03/2023,JP 4-1,CRCIT,17.0,1,0,0,1,laNe20050401
234100013474,"Precinct 4, Place 1",04-EE20242816,2023-01-11,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,4.0,Harris County Constable Precinct 4,C41300,"Cipriano, Christopher",NC,02/06/2023,CON,06/05/2023,06/05/2023,2005-03-01,,,F ,B,200.0,0.0,263.8,0.0,0.0,463.8,,,,Show Cause Hearing,06/02/2023,08:30,Capias Pro Fine,02/20/2024,JP 4-1,CRCIT,17.0,1,1,1,1,daTu20050301
234100018016,"Precinct 4, Place 1",04-EE20243432,2023-01-15,820497,Fail To Stop Designated Point/Stop Sign,544.003,,4.0,Harris County Constable Precinct 4,C41025,"Bauer, Brandon",NC,11/14/2023,CON,11/14/2023,11/14/2023,2005-11-01,,,M ,W,110.0,0.0,272.2,0.0,0.0,382.2,08/03/2023,,200.0,Non Appearance Show Cause,04/26/2023,14:30,Arrest Warrant,08/03/2023,JP 4-1,CRCIT,17.0,1,1,1,1,asSc20051101
234100018017,"Precinct 4, Place 1",04-EE20243432,2023-01-15,820108,Expired Registration,502.407,,4.0,Harris County Constable Precinct 4,C41025,"Bauer, Brandon",,,,,,2005-11-01,,,M ,W,18.0,18.0,175.7,175.7,193.7,0.0,08/03/2023,,200.0,Non Appearance Show Cause,04/26/2023,14:30,Arrest Warrant,08/03/2023,JP 4-1,CRCIT,17.0,1,1,0,1,asSc20051101
234100027529,"Precinct 4, Place 1",04-EE20244468,2023-01-21,820289,Fail or Refusal to Pay Toll,284.070,TN 284.0701,4.0,Harris County Constable Precinct 4,C41371,"Salazar, Rodolfo",,,,,,2005-11-01,,,M ,W,83.0,83.0,195.2,195.2,278.2,0.0,07/26/2023,,200.0,Non Appearance Show Cause,04/19/2023,14:30,Arrest Warrant,07/26/2023,JP 4-1,CRCIT,17.0,1,1,0,1,isRo20051101
234100027530,"Precinct 4, Place 1",04-EE20244468,2023-01-21,820935,Operate Motor Vehicle On Toll Road When Prohibited,284.202(a),TN 284.203,4.0,Harris County Constable Precinct 4,C41371,"Salazar, Rodolfo",,,,,,2005-11-01,,,M ,W,153.0,153.0,216.2,216.2,369.2,0.0,07/26/2023,,500.0,Non Appearance Show Cause,04/19/2023,14:30,Arrest Warrant,07/26/2023,JP 4-1,CRCIT,17.0,1,1,0,1,isRo20051101
234100033540,"Precinct 4, Place 1",04-EE20245075,2023-01-25,820171,Fail To Control Speed,545.351,,4.0,Harris County Constable Precinct 4,C41186,"Springfield, Gavalon Keno-Remond",NC,05/08/2023,CON,05/08/2023,05/08/2023,2005-02-01,,,M ,W,95.0,0.0,184.0,0.0,0.0,279.0,05/03/2023,,200.0,Pretrial Conference,04/24/2023,13:00,Arrest Warrant,05/03/2023,JP 4-1,CRCIT,17.0,1,1,1,1,ttHa20050201
234100033541,"Precinct 4, Place 1",04-EE20245075,2023-01-25,820163,Changed Lane When Unsafe,545.060,,4.0,Harris County Constable Precinct 4,C41186,"Springfield, Gavalon Keno-Remond",,,,,,2005-02-01,,,M ,W,70.0,70.0,184.0,184.0,254.0,0.0,05/03/2023,,200.0,Pretrial Conference,04/24/2023,13:00,Arrest Warrant,05/03/2023,JP 4-1,CRCIT,17.0,1,1,0,1,ttHa20050201
234100035260,"Precinct 4, Place 1",04-EE20245166,2023-01-26,820112,No Driver's License,521.021,,4.0,Harris County Constable Precinct 4,C41331,"Wilson, Courtney Brooke",,,,,,2005-07-01,,,M ,W,98.0,98.0,199.7,199.7,297.7,0.0,07/06/2023,,200.0,Non Appearance Show Cause,03/29/2023,10:00,Arrest Warrant,07/06/2023,JP 4-1,CRCIT,17.0,1,1,0,1,onLo20050701
234100035261,"Precinct 4, Place 1",04-EE20245166,2023-01-26,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,4.0,Harris County Constable Precinct 4,C41331,"Wilson, Courtney Brooke",,,,,,2005-07-01,,,M ,W,110.0,110.0,272.2,272.2,382.2,0.0,07/06/2023,,200.0,Non Appearance Show Cause,03/29/2023,10:00,Arrest Warrant,07/06/2023,JP 4-1,CRCIT,17.0,1,1,0,1,onLo20050701
234100035262,"Precinct 4, Place 1",04-EE20245166,2023-01-26,540097,Fail To Maintain Financial Responsibility,601.191,,4.0,Harris County Constable Precinct 4,C41331,"Wilson, Courtney Brooke",,,,,,2005-07-01,,,M ,W,253.0,253.0,246.2,246.2,499.2,0.0,07/06/2023,,500.0,Non Appearance Show Cause,03/29/2023,10:00,Arrest Warrant,07/06/2023,JP 4-1,CRCIT,17.0,1,1,0,1,onLo20050701
234100036086,"Precinct 4, Place 1",00-EE20189485,2023-01-27,820112,No Driver's License,521.021,,0.0,Harris County Sheriff's Office,S28843,"Hollins, Kendal La Darius",NG,03/03/2023,DIS,06/12/2023,06/12/2023,2005-12-01,,,M ,W,0.0,0.0,0.0,0.0,0.0,0.0,04/21/2023,,200.0,Jury Trial,04/06/2023,09:30,Arrest Warrant,04/21/2023,JP 4-1,CRCIT,17.0,1,0,0,1,nyFu20051201
234100036087,"Precinct 4, Place 1",00-EE20189485,2023-01-27,540097,Fail To Maintain Financial Responsibility,601.191,,0.0,Harris County Sheriff's Office,S28843,"Hollins, Kendal La Darius",NG,03/03/2023,DIS,06/12/2023,06/12/2023,2005-12-01,,,M ,W,0.0,0.0,0.0,0.0,0.0,0.0,04/21/2023,,500.0,Jury Trial,04/06/2023,09:30,Arrest Warrant,04/21/2023,JP 4-1,CRCIT,17.0,1,0,0,1,nyFu20051201
234100038198,"Precinct 4, Place 1",04-EE20245473,2023-01-28,820112,No Driver's License,521.021,,4.0,Harris County Constable Precinct 4,C41570,"Silva, Christopher",,,,,,2005-03-01,,,F ,B,98.0,98.0,199.7,199.7,297.7,0.0,07/07/2023,,200.0,Non Appearance Show Cause,03/28/2023,14:30,Arrest Warrant,07/07/2023,JP 4-1,CRCIT,17.0,1,1,0,1,aeLe20050301
234100044484,"Precinct 4, Place 1",04-EE20246083,2023-02-02,820108,Expired Registration,502.407,,4.0,Harris County Constable Precinct 4,C40684,"Buchkar, Brittney",,,,,,2005-07-01,,,F ,S,18.0,18.0,175.7,175.7,193.7,0.0,08/11/2023,,200.0,Non Appearance Show Cause,05/01/2023,14:30,Arrest Warrant,08/11/2023,JP 4-1,CRCIT,17.0,1,1,0,1,anSa20050701
234100044485,"Precinct 4, Place 1",04-EE20246083,2023-02-02,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,4.0,Harris County Constable Precinct 4,C40684,"Buchkar, Brittney",,,,,,2005-07-01,,,F ,S,35.0,35.0,249.7,249.7,284.7,0.0,08/11/2023,,200.0,Non Appearance Show Cause,05/01/2023,14:30,Arrest Warrant,08/11/2023,JP 4-1,CRCIT,17.0,1,1,0,1,anSa20050701
234100044486,"Precinct 4, Place 1",04-EE20246083,2023-02-02,820112,No Driver's License,521.021,,4.0,Harris County Constable Precinct 4,C40684,"Buchkar, Brittney",,,,,,2005-07-01,,,F ,S,98.0,98.0,199.7,199.7,297.7,0.0,08/11/2023,,200.0,Non Appearance Show Cause,05/01/2023,14:30,Arrest Warrant,08/11/2023,JP 4-1,CRCIT,17.0,1,1,0,1,anSa20050701
234100054857,"Precinct 4, Place 1",04-EE20247290,2023-02-10,820112,No Driver's License,521.021,,4.0,Harris County Constable Precinct 4,C41186,"Springfield, Gavalon Keno-Remond",,,,,,2005-10-01,,,F ,W,98.0,98.0,131.0,131.0,229.0,0.0,09/14/2023,,200.0,Pretrial Conference,08/22/2023,13:00,Arrest Warrant,09/14/2023,JP 4-1,CRCIT,17.0,1,1,0,1,caBe20051001
234100058327,"Precinct 4, Place 1",04-EE20247755,2023-02-13,820108,Expired Registration,502.407,,4.0,Harris County Constable Precinct 4,C40837,"Powell, Brent",NC,02/09/2024,CON,02/09/2024,02/09/2024,2005-07-01,3229154.0,,M ,B,25.0,0.0,175.7,0.0,0.0,0.0,08/25/2023,,200.0,JP Centralized Jail Docket,02/09/2024,21:00,Arrest Warrant,08/25/2023,JP 4-1,CRCIT,17.0,1,1,0,1,onRo20050701
234100058328,"Precinct 4, Place 1",04-EE20247755,2023-02-13,820112,No Driver's License,521.021,,4.0,Harris County Constable Precinct 4,C40837,"Powell, Brent",G,02/09/2024,CON,02/09/2024,02/09/2024,2005-07-01,3229154.0,,M ,B,25.0,0.0,199.7,0.0,0.0,0.0,08/25/2023,,200.0,JP Centralized Jail Docket,02/09/2024,21:00,Arrest Warrant,08/25/2023,JP 4-1,CRCIT,17.0,1,1,0,1,onRo20050701
234100058329,"Precinct 4, Place 1",04-EE20247755,2023-02-13,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,4.0,Harris County Constable Precinct 4,C40837,"Powell, Brent",G,02/09/2024,CON,02/09/2024,02/09/2024,2005-07-01,3229154.0,,M ,B,50.0,0.0,264.7,0.0,0.0,0.0,08/25/2023,,200.0,JP Centralized Jail Docket,02/09/2024,21:00,Arrest Warrant,08/25/2023,JP 4-1,CRCIT,17.0,1,1,0,1,onRo20050701
234100061110,"Precinct 4, Place 1",00-EH0075720,2023-02-15,820108,Expired Registration,502.407,,0.0,Harris County Sheriff's Office,S00629,"Trevino, Jose R.",,,,,,2005-11-01,,,M ,W,18.0,18.0,175.7,175.7,193.7,0.0,11/22/2023,,200.0,Non Appearance Show Cause,08/08/2023,10:00,Arrest Warrant,11/22/2023,JP 4-1,CRCIT,17.0,1,1,0,1,inGa20051101
234100061111,"Precinct 4, Place 1",00-EH0075720,2023-02-15,820112,No Driver's License,521.021,,0.0,Harris County Sheriff's Office,S00629,"Trevino, Jose R.",,,,,,2005-11-01,,,M ,W,98.0,98.0,199.7,199.7,297.7,0.0,11/22/2023,,200.0,Non Appearance Show Cause,08/08/2023,10:00,Arrest Warrant,11/22/2023,JP 4-1,CRCIT,17.0,1,1,0,1,inGa20051101
234100061136,"Precinct 4, Place 1",TX6IKL0YKD5Q,2023-02-15,820112,NO DRIVER LICENSE WHEN UNLICENSED-NOT CDL,521.021,,10.0,Texas Department of Public Safety,15775,"Wiley, O'Ryan W",NC,05/10/2024,DIS,08/06/2024,08/06/2024,2005-09-01,,,F ,B,0.0,0.0,297.7,0.0,0.0,297.7,07/26/2023,,200.0,Non Appearance Show Cause,04/17/2023,14:30,Arrest Warrant,07/26/2023,JP 4-1,CRCIT,17.0,1,1,1,1,ahCa20050901
234100067678,"Precinct 4, Place 1",04-EE20248883,2023-02-19,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,4.0,Harris County Constable Precinct 4,C41575,"Barrett, Garland",,,,,,2005-05-01,,,F ,W,65.0,65.0,258.7,258.7,323.7,0.0,09/13/2023,,200.0,Non Appearance Show Cause,05/24/2023,14:30,Arrest Warrant,09/13/2023,JP 4-1,CRCIT,17.0,1,1,0,1,maPh20050501
234100067679,"Precinct 4, Place 1",04-EE20248883,2023-02-19,820116,Defective Head Lamp(s),547.321,,4.0,Harris County Constable Precinct 4,C41575,"Barrett, Garland",,,,,,2005-05-01,,,F ,W,30.0,30.0,248.2,248.2,278.2,0.0,09/13/2023,,200.0,Non Appearance Show Cause,05/24/2023,14:30,Arrest Warrant,09/13/2023,JP 4-1,CRCIT,17.0,1,1,0,1,maPh20050501
234100067680,"Precinct 4, Place 1",04-EE20248883,2023-02-19,820175,Violate Drivers License Restriction,521.221,TN 521.461,4.0,Harris County Constable Precinct 4,C41575,"Barrett, Garland",,,,,,2005-05-01,,,F ,W,42.9,42.9,183.17,183.17,226.07,0.0,09/13/2023,,200.0,Non Appearance Show Cause,05/24/2023,14:30,Arrest Warrant,09/13/2023,JP 4-1,CRCIT,17.0,1,1,0,1,maPh20050501
234100071213,"Precinct 4, Place 1",04-EE20249271,2023-02-21,820112,No Driver's License,521.021,,4.0,Harris County Constable Precinct 4,C40777,"Wolsey, Roger",,,,,,2006-02-01,,,M ,W,98.0,98.0,199.7,199.7,297.7,0.0,08/03/2023,,200.0,Non Appearance Show Cause,04/26/2023,14:30,Arrest Warrant,08/03/2023,JP 4-1,CRCIT,17.0,1,1,0,1,anLe20060201
